permalink,name,homepage_url,category_list,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,first_funding_at,last_funding_at
/organization/teachstreet,TeachStreet,http://www.teachstreet.com,All Students|Charter Schools|Education|Teachers,3450000,acquired,USA,WA,Seattle,Seattle,3,2007-06-05,2007-01-01,2009-05-27
/organization/teachthepeople,Teach The People,http://www.teachthepeople.com,Education|Facebook Applications,300000,closed,,,,,1,2007-01-01,2007-01-01,2007-01-01
/organization/team-match,Team-Match,http://team-match.com,Education,28437,operating,GBR,H9,London,London,1,2012-01-01,2014-03-01,2014-03-01
/organization/team-you-,Team(You),http://www.teamyou.co/,All Students|Education|Online Education,500000,operating,USA,CA,Los Angeles,Los Angeles,1,2013-03-14,2015-02-09,2015-02-09
/organization/teamdynamix,TeamDynamix,https://www.teamdynamix.com/,Education,-,operating,USA,OH,"Columbus, Ohio",Columbus,1,2001-01-01,2002-01-15,2002-01-15
/organization/teamie,Teamie,http://www.theteamie.com,All Students|Analytics|Charter Schools|Collaboration|Colleges|Education|Parenting|Social Media|Systems|Teachers,387000,operating,SGP,,Singapore,Singapore,1,2011-03-24,2011-03-24,2011-03-24
/organization/technion-machon-technologi-le-israel,Technion-Machon Technologi Le' Israel,http://www.technion.ac.il/en/,Education,6000000,operating,ISR,,,,1,1912-04-11,2014-03-13,2014-03-13
/organization/techpoint,TechPoint (Indiana),http://www.techpoint.org,Apps|Cloud Computing|EdTech|Education|Enterprise Software|Hardware + Software|Mobile|Software,8115000,operating,USA,IN,Indianapolis,Indianapolis,3,1999-01-01,2012-12-20,2014-08-20
/organization/techshop,TechShop,http://techshop.ws,DIY|EdTech|Education|Retail|Startups,4700000,operating,USA,CA,SF Bay Area,Menlo Park,2,2006-01-01,2010-11-09,2013-10-11
/organization/teenssuccess,TeensSuccess,http://www.TeensSuccess.com,Business Services|Consulting|Education|Entrepreneur|Human Resources|Journalism|Teenagers,890,operating,,,,,1,2014-01-01,2014-01-01,2014-01-01
/organization/tempered-mind,Tempered Mind,http://www.TemperedMind.com,Education|Games|Mobile,40000,operating,USA,OK,Oklahoma City,Stillwater,1,2012-05-01,2013-09-01,2013-09-01
/organization/tenlegs,Tenlegs,http://www.tenlegs.com,Career Management|Career Planning|Colleges|EdTech|Education|High Schools|Software|Technology|Universities,1500000,operating,USA,NY,New York City,New York,1,2011-05-01,2013-10-18,2013-10-18
/organization/tenmarks-education,TenMarks Education,http://www.tenmarks.com,Education,4820000,acquired,USA,CA,SF Bay Area,Burlingame,4,2009-01-01,2009-02-26,2011-09-16
/organization/terascore,Terascore,http://www.terascore.com,Education|SaaS|Software|Testing,100000,operating,,,,,1,2012-12-17,2012-12-01,2012-12-01
/organization/terminalfour,TERMINALFOUR,http://www.terminalfour.com,Business Analytics|Education|Social Media Monitoring|Software|Web CMS,3365635,operating,IRL,7,Dublin,Dublin,2,1997-09-19,2010-01-07,2015-04-09
/organization/testbook-com,Testbook.com,http://testbook.com,EdTech|Education|K-12 Education,200000,operating,IND,16,Mumbai,Mumbai,1,2013-04-01,2014-10-29,2014-10-29
/organization/testcred,TestCred,http://www.testcred.com/,Education,25000,operating,USA,IL,Chicago,Chicago,1,2014-01-01,2014-05-01,2014-05-01
/organization/testif,Testif,http://testif.com,All Students|Education|Enterprise Software|Open Source|Recruiting|SaaS|Skill Assessment|Testing,64874,operating,ESP,56,Barcelona,Barcelona,2,2012-06-01,2012-11-01,2012-11-01
/organization/testive,Testive,http://www.testive.com,Colleges|EdTech|Education|Finance|FinTech|Skill Assessment|Testing,3158270,operating,USA,MA,Boston,Boston,4,2011-01-01,2012-01-24,2015-07-23
/organization/testsoup,TestSoup,http://www.testsoup.com,Certification Test|Colleges|Education|Mobile|Testing,-,operating,USA,CA,SF Bay Area,San Mateo,1,2009-08-01,2009-10-02,2009-10-02
/organization/texas-sustainable-energy-research-institute,Texas Sustainable Energy Research Institute,http://texasenergy.utsa.edu,Education,750000,operating,USA,TX,San Antonio,San Antonio,1,2010-01-01,2013-11-06,2013-11-06
/organization/the-african-management-initiative-ami,The African Management Initiative (AMI),http://africanmanagers.org,Education,750000,operating,KEN,5,Nairobi,Nairobi,1,2011-09-01,2014-07-02,2014-07-02
/organization/the-american-academy,The American Academy,http://www.theamericanacademy.com,Education|High Schools,11900000,operating,USA,UT,Salt Lake City,Salt Lake City,2,2007-01-01,2009-12-15,2012-07-25
/organization/the-cobalt-group,The Cobalt Group,http://www.cobalt.com,Education|Knowledge Management|Project Management,54000000,operating,USA,WA,Seattle,Seattle,1,,2004-06-08,2004-06-08
/organization/the-colorado-notary-network,THE COLORADO NOTARY NETWORK,http://www.ColoradoNotary.net,Education,-,operating,USA,CO,Colorado Springs,Colorado Springs,1,2013-07-08,2013-06-26,2013-06-26
/organization/the-communication-company,The Communication Company,http://www.theredsweaterlady.com,EdTech|Education,2500,operating,USA,TX,Austin,Austin,1,2014-09-18,2014-09-14,2014-09-14
/organization/the-edge-in-college-prep,The Edge in College Prep,http://www.edgeincollegeprep.com,Education|Testing,50000,operating,USA,NY,Long Island,Glen Cove,1,2005-12-09,2011-01-01,2011-01-01
/organization/the-guild-house,The Guild House,,Education,20000,operating,USA,CA,Los Angeles,Bellflower,1,2013-11-03,2013-11-03,2013-11-03
/organization/the-iq-collective,The IQ Collective,http://www.theiqcollective.com,EdTech|Education,40000,operating,USA,CA,SF Bay Area,San Francisco,1,,2013-08-22,2013-08-22
/organization/the-kitchen-hotline,The Kitchen Hotline,http://www.thekitchenhotline.com,Education,-,operating,USA,CO,CO - Other,Aspen,1,2009-09-25,2012-01-30,2012-01-30
/organization/the-language-express,The Language Express,http://www.thesocialexpress.com,Education,750000,operating,USA,CA,San Diego,Encinitas,1,2008-01-01,2012-05-03,2012-05-03
/organization/the-lean-startup-machine,Lean Startup Machine,https://www.leanstartupmachine.com/,Education|Events|Incubators|Startups,-,operating,USA,NY,New York City,New York,1,2010-06-01,2013-10-01,2013-10-01
/organization/the-learning-annex,The Learning Annex,http://learningannex.com/,Education,-,operating,USA,NY,New York City,New York,1,1980-01-01,2006-03-06,2006-03-06
/organization/the-learning-experienceacademy-of-early-education,The Learning ExperienceAcademy,http://www.thelearningexperience.com,Education,-,operating,USA,PA,Harrisburg,Harrisburg,1,1980-05-01,2012-08-23,2012-08-23
/organization/the-learning-lab,The Learning Lab,http://www.thelearninglab.co.uk,Education,454575,operating,GBR,W4,Ayr,Ayr,1,,2013-07-29,2013-07-29
/organization/the-learning-lab-2,The Learning Lab,http://www.thelearninglab.com.sg/,Education|Training|Tutoring,-,operating,SGP,,Singapore,Singapore,1,,2014-10-08,2014-10-08
/organization/the-minerva-project,The Minerva Project,http://www.minervaproject.com,Colleges|EdTech|Education,95000000,operating,USA,CA,SF Bay Area,San Francisco,2,2011-07-01,2012-04-03,2014-10-15
/organization/the-nutraceutical-alliance,The Nutraceutical Alliance,http://nutraceuticalalliance.ca/,Education,165000,operating,CAN,ON,Toronto,Milton,1,2013-01-13,2014-02-09,2014-02-09
/organization/the-rowing-team-llc,The Rowing Team,http://www.therowingteam.com/,EdTech|Education,-,operating,USA,VA,Richmond,Richmond,1,2010-09-15,2012-07-10,2012-07-10
/organization/the-scholars-club-inc,"The Scholars Club, Inc.",http://podiaapp.com,Colleges|EdTech|Education,137000,operating,USA,CA,Ontario - Inland Empire,Rancho Cucamonga,4,2012-04-20,2012-08-01,2015-01-01
/organization/the-scripps-research-institute,The Scripps Research Institute,http://scripps.edu,Education,46350000,operating,USA,CA,San Diego,La Jolla,5,1924-12-11,2013-10-22,2015-09-21
/organization/the-skillery,The Skillery,http://www.theskillery.com,Education|Ticketing|Training,15000,operating,USA,TN,Nashville,Nashville,1,2011-11-11,2012-08-24,2012-08-24
/organization/the-student-campus,The Student Campus,http://www.thestudentcampus.com,Business Services|Knowledge Management|Online Education|Services|Software,1653702,operating,,,,,2,2014-01-01,2014-01-01,2015-01-01
/organization/the-test-factory,The Test Factory,http://www.thetestfactory.com,Education|Online Education|Skill Assessment,700000,operating,,,,,1,2007-11-01,2011-11-01,2011-11-01
/organization/the-thomas-surprenant-makeup-academy,The Thomas Surprenant Makeup Academy,,Beauty|Education|Fashion,-,operating,USA,MO,Kansas City,Kansas City,1,2011-04-15,2011-04-05,2011-04-05
/organization/the-university-of-akron,The University of Akron,http://uakron.edu,Education,300000,operating,USA,PA,PA - Other,Akron,1,2014-01-01,2013-06-11,2013-06-11
/organization/the-university-of-texas-health-science-center-at-houston-2,The University of Texas Health Science Center at Houston,https://www.uth.edu/,Education|Life Sciences|Medical|Medical Professionals,8800000,operating,USA,TX,Houston,Houston,2,1972-01-01,2014-08-21,2014-12-08
